target,feature1,feature2,feature3,feature4,feature5,feature6,feature7
0.27272451664311326,0.20896402873499498,0.7550362437767936,0.12666504256646693,0.8823982660461048,0.9908879344173892,0.5159851307212979,0.9665696999331699
0.5560424976696736,0.9261075588228976,0.8506450088359623,0.3856237447254409,0.7566551760290681,0.21432579494435544,0.055103022061836815,0.8340611684140059
0.16122253770406725,0.9705595369856341,0.2663307906376122,0.021932066053794497,0.753090827083747,0.2192749390726041,0.30742834003922304,0.28408982673542815
0.9079816282118937,0.9906698802570666,0.44723509055122124,0.023528417865727902,0.271129962834328,0.6429679345421846,0.3910377043275427,0.4797779779022189
0.2631083041161163,0.020072202920231264,0.5688436531245742,0.653754215137752,0.42839748602222605,0.03934577428514974,0.09578715039140684,0.7715552511761088
0.9419927978262322,0.2730936537430251,0.8313948152795453,0.3040747728397132,0.18373649703461603,0.9419998615737258,0.5407407902070218,0.5196259445567197
0.16889116147571315,0.6930846478514847,0.522044107496778,0.7132465942536969,0.07434947778619938,0.017578676550274563,0.2057105559979342,0.58560569610543
0.5792530455227474,0.08912616696631925,0.29761681810823826,0.08001311901676722,0.020910849520597852,0.8364242068506975,0.38188105375793824,0.9831602525805034
0.49771911282440495,0.22170775131660847,0.7167410025243345,0.07117826594045251,0.9446435982417077,0.0006219442710219125,0.44210849025900456,0.009491330179876134
0.8947304138804714,0.7064815388483914,0.012001653000678347,0.9228883462522808,0.8053380539827338,0.909838189989984,0.34352639828228126,0.1658787573157473
0.8267796937602032,0.23304925274789667,0.09993948517645768,0.7470715423671682,0.035655688599260715,0.6459442947449691,0.6862079015586515,0.08777100323722642
0.5066387578630412,0.09204624391944816,0.3825022178604732,0.24963152472690653,0.26437126582303605,0.0038643506444474562,0.06905408768262,0.4418408761671695
0.09301419892722429,0.2775193125303428,0.8834982833631159,0.6457874116835096,0.2254497767772653,0.18836024677582286,0.625745536204825,0.667171320681426
0.12444504267657996,0.953409123065672,0.6089156973555832,0.10927141356571846,0.05514976766850577,0.10189969452048919,0.9313265598441514,0.8036582156236961
0.3163772060708169,0.9706772762275228,0.6968101198419272,0.5711319637798071,0.15764851502979949,0.8960175618592988,0.9411499363014089,0.5550521125688069
0.2714116759257209,0.9064753039585455,0.09410187033931339,0.6741765087265925,0.6510880819411221,0.13327960816219664,0.3438440811925527,0.6443139049675706
0.5880723705550963,0.25662331173262565,0.9536592008281006,0.18529955752961014,0.19747474401186793,0.4311685337368376,0.9481803013249815,0.39739919439097315
0.6551638802740474,0.8159572118927999,0.5068999771737811,0.07374319903702364,0.3443591787983443,0.32879353792074917,0.10246137741055772,0.491657355302795
0.8344842126806405,0.6656834575805296,0.8968585815052658,0.15630619977276705,0.41648050043041795,0.24062014616416683,0.905198054447625,0.022651419761166025
0.26794125066559404,0.6343787828498538,0.02945743574910542,0.36319689109848174,0.6831865045907767,0.2081683625150238,0.8153206383943346,0.7883750071976506
0.586102212290358,0.06096464851793426,0.49141146203098107,0.9426112367463383,0.6677386512175313,0.004792527954399994,0.6180029051035186,0.08862324834238078
0.5736266968829444,0.19791831954992445,0.173942715271733,0.45100773266782557,0.3779264889469873,0.05755320865379876,0.36699989823378054,0.3012090935166777
0.6850430900839412,0.7538448370754602,0.32421879426933253,0.7344196088262837,0.8778113435833036,0.7740449408662684,0.29386283163812243,0.5987374391129564
0.7558306576194833,0.9826590547366651,0.0011974991058104623,0.7361713007308782,0.6139324604768618,0.9078250875012424,0.4882074615575195,0.625126065224344
0.7181902202894448,0.8640873632788278,0.5875308137392782,0.8255404573307469,0.70387805400631,0.3264319184798786,0.7005869161544883,0.4052455601456426
0.30898855957316596,0.1584748849977785,0.6098602723515885,0.35415468258382876,0.6785851833345172,0.554543497110707,0.1463261725801991,0.8374902446416291
0.459363731167994,0.7694952369024805,0.11632860579715898,0.586615202042324,0.19353883269242633,0.43710252976794073,0.33996239921315685,0.29180174329845154
0.37039762270623966,0.2993588358622178,0.1873532541651688,0.7813708951951323,0.3903164054236442,0.2543293778970206,0.7634513699545263,0.5589053224222601
0.6555356482735502,0.5967711015240187,0.5214522837069839,0.32388400108746984,0.8377879136344883,0.3660352635508425,0.7287260872299506,0.6444967393836922
0.15789367614160954,0.44986666318651825,0.5358520462327517,0.8266375714364854,0.04348970358115389,0.6952533702831079,0.07269784761185627,0.5459833231204198
0.8515413485208354,0.47990143201972946,0.7031036301330473,0.4350246805534984,0.8596656785870419,0.24947431586737423,0.7260095217983954,0.41745351301120515
0.900774248355205,0.35289316875546783,0.6617857953967755,0.6415131220448698,0.5858484507615942,0.13719812061176917,0.35852539473144995,0.6949299353146241
0.41363202613601735,0.4532137703028811,0.4076124129118681,0.5570197320145328,0.8345151745273667,0.9116123383903247,0.837065900736011,0.9370505675050853
0.5691613009031056,0.14651404223027908,0.21550799096196838,0.4009142967142697,0.4932115943885902,0.7176883191038486,0.6013216554510918,0.018751906802774165
0.2714173353160305,0.3819428368129769,0.016514646032166236,0.5582368221629327,0.9380899273687264,0.06816218159838083,0.38189857820493334,0.5143589000219655
0.6539956915444164,0.7446292240173937,0.352908803306178,0.6237986150367913,0.9502546545425017,0.9469697664969002,0.7715498074065531,0.2549694562901458
0.5528231302936014,0.0983912320393272,0.6477161373992112,0.4839423316906767,0.9951934191262639,0.0481363565041284,0.9949615449105554,0.3906593289732353
0.9381803603650654,0.6911292409549628,0.12622000124307275,0.29152625988543035,0.11646751732448057,0.2785343595104749,0.2883650791614223,0.6647331857260599
0.040614702577942086,0.04444289037236737,0.1587696214148907,0.11919343514672343,0.20628064950962943,0.1619361520727155,0.4815741522367937,0.02693218298502542
0.2512075724005187,0.05459550955262149,0.7566147269658349,0.5950251453674837,0.49606465483848605,0.5863951553721944,0.8582887522988966,0.9162120949942503
0.8992499589099664,0.6331034702348693,0.4127870851010782,0.9232556214382475,0.2142417661425483,0.7790767640569738,0.6654557155555932,0.3635838598139244
0.5513658488436146,0.05153049025173351,0.5832611790869282,0.9807425636841267,0.5310664182419061,0.5573581238309171,0.6778268360489442,0.9891994058408383
0.1186542737187507,0.0727846933072811,0.8852827910057484,0.0956162873877191,0.6567285543859731,0.41127586469216326,0.4632143528939907,0.5019006534658162
0.1256670020858749,0.30547269323680637,0.4771662840215165,0.1061613910011554,0.5185460575839426,0.5292376110388876,0.3930339202543319,0.9749053672456977
0.32899286345845136,0.7754485704538604,0.7274488033087109,0.5209388332880178,0.5373981692024103,0.45098356777505544,0.14463743436499632,0.09756719383445345
0.7458008551533555,0.7476779055514207,0.2362250852481791,0.017829577890763115,0.08088094209573693,0.43740758007437075,0.26602903231806807,0.3103582713835418
0.7063110283012628,0.05472675549187922,0.9748216279165542,0.8713275639209337,0.9960534651785601,0.04696212950860301,0.020904305500828557,0.33682600362480275
0.7512303768651487,0.5037429137673134,0.9673956730924848,0.7719840224196561,0.7417846201582581,0.4562342007125857,0.2634125345839985,0.8048114630312597
0.9714869630292318,0.09541651338851787,0.630157593087724,0.3963848781213405,0.4692716083905807,0.9208505776755873,0.011384879972302087,0.9093836836577495
0.5408740293223149,0.0383371621070997,0.9519959347955258,0.6795612143654026,0.4023283868618336,0.37393436031552263,0.45803267758934085,0.6885257853976308
0.8799464205820959,0.9846974355797974,0.34366151081524243,0.760425248928343,0.30300901449906337,0.29352985738861725,0.5513820041901769,0.9594568076986275
0.7027246719088989,0.1591525029791926,0.9960404360214337,0.1820655912336191,0.8840526361918101,0.25208795690595864,0.3678759633728199,0.24844357114605098
0.03891143211093695,0.8841616884864986,0.7254964555980961,0.6441834261857031,0.48692322776083086,0.08871905778029088,0.14500716198869368,0.3438767022548792
0.9709745583127319,0.5691750231833207,0.202270210773698,0.19147574572638637,0.28174239998324446,0.6492988533071112,0.838207851099125,0.7131049105047614
0.11547098510353293,0.4321882531396414,0.6548891548321127,0.5938608835500438,0.587409580215708,0.8528941250634573,0.2708728077018904,0.8355426278363289
0.33436746716296617,0.5714614055344219,0.7803100314133973,0.2937645474979148,0.11578535299496984,0.5084054252355328,0.35761852030057184,0.038053088893569065
0.7243657302403999,0.645207807715927,0.6530236882262443,0.6114797790089663,0.16471835015331104,0.5065628025227141,0.4476043522956312,0.9702000646802732
0.2304223051219002,0.28194836272832835,0.37395318301851166,0.47363197406150537,0.24958497191576212,0.7262809327552954,0.4499033022948148,0.6401897934793284
0.8530669066830623,0.9610342528109381,0.67343459522919,0.41610788822626343,0.09860440197839782,0.21419145367642412,0.38876820030575,0.9554582497682421
0.7297845877524387,0.24726774140575947,0.591396081089145,0.08270543824071253,0.18225841991105685,0.6076024205542832,0.7198623849641846,0.9748492773375199
0.14222611193884327,0.7900724479921067,0.8206454613424304,0.18097594382869675,0.21652867231764883,0.23306716734527566,0.6543636552479088,0.07718316434279882
0.9371328488476652,0.5947368273684914,0.0810085493067092,0.2778349467536009,0.9146017711884349,0.936979362663611,0.700776183348879,0.8089827173176363
0.37412086097657116,0.6515023929916662,0.19426547862935295,0.48168946643957233,0.04306839845989774,0.05166916041129088,0.9955885862144104,0.15060251791854573
0.18867400292217784,0.5149334851762659,0.3831963718362493,0.565984265310116,0.7623206952804351,0.1299686785551205,0.969233694433143,0.7603293227506497
0.23842040723350855,0.33023700587477567,0.9769957402900866,0.28850607263221983,0.03749029807351034,0.8885717749240426,0.3126711935292418,0.12224079510595598
0.36865735251620546,0.20887254717732895,0.7711799496548911,0.3788995868566397,0.7900728557145984,0.6254833212752956,0.15934522809839036,0.8655232087887792
0.18735517339701446,0.5367693436777203,0.3068111513683571,0.17389807530234447,0.7657079419300595,0.5305121023335907,0.6188391321760722,0.6929020856982522
