target,feature1,feature2,feature3,feature4,feature5,feature6,feature7
0.30458766455143116,0.8751505330129796,0.4936430716896728,0.509154400765371,0.4460075582318368,0.3700124826272708,0.10489846390421387,0.41776399170776124
0.13773172887949126,0.9542365371991416,0.6938840389657185,0.6904198575087858,0.8257384588274532,0.2562734830525283,0.6836638267774166,0.1532477568500311
0.39161145977430445,0.5008837699142382,0.8097694505127352,0.0699277779588574,0.9820187611518107,0.7429832374567339,0.0640367408579472,0.9123125142828423
0.5186813180324663,0.3540525171770963,0.9717823721908251,0.4851474234907831,0.054379644013597295,0.43082155698769575,0.7048420522688329,0.20134458273467104
0.8695508173086768,0.7617531627726442,0.002686514005882157,0.6527256375891324,0.1402120025691772,0.30587173565673875,0.9919260344084474,0.32649623441078757
0.7971981303094059,0.3070393755143602,0.808470132925279,0.9170991039798271,0.7442981703579354,0.03470879022090989,0.25371086716224656,0.9343639157602421
0.663477734275774,0.6906612175481637,0.15373621077736432,0.7466996296065941,0.04197018110777795,0.4189684144770923,0.9776247366856857,0.4638050795459935
0.9519193052908573,0.6736016984785327,0.21078645821558573,0.39266598698474897,0.06572339955796003,0.722090899414125,0.43326895431938595,0.6037649915673381
0.899767976502966,0.7341612537885382,0.2332769868816571,0.8164527047670072,0.61988864964395,0.4808045648214664,0.018491018351778132,0.44526296545054556
0.7878149234526487,0.5895407460379753,0.8588578778680218,0.27745973846622485,0.07230502929339866,0.027747150439061508,0.03220645054678084,0.38018437859712084
0.7788171115300551,0.024413788786978197,0.5298556149304432,0.9596679506031429,0.14517338437118354,0.6388421265891373,0.2433774312010576,0.8155808220417632
0.03189915399134102,0.08879145064935756,0.05321258736670276,0.24721272298925567,0.3168921751081454,0.15252706320796505,0.1305228360963704,0.21742846189510334
0.5778246059444262,0.3106178978413512,0.6054138271922654,0.6680990990923819,0.2895944711318825,0.2621752226708286,0.27270837989437025,0.03004268805236998
0.6937633551217429,0.06145852371900984,0.035489408620047125,0.4665290066885093,0.2608450258839623,0.570993556721401,0.15869161998034997,0.6113269196636043
0.8960775481919604,0.8064451380305858,0.6548064824986801,0.823713823104161,0.40157332088155273,0.15769499473351,0.07420959464233634,0.37391208175667834
0.5148843145020097,0.00792796983098143,0.2604711894775604,0.633426269779611,0.34083156079261034,0.3859090580208432,0.9664875999114599,0.34686693953737024
0.2086645486906611,0.5413140049763777,0.8413097735942493,0.9807768044905959,0.7020881367265851,0.5383121709122014,0.3045594844767162,0.49048732097112446
0.09736285934178313,0.7569057962127507,0.41096693585874133,0.5233428304424967,0.23202648278507598,0.1415398478799178,0.1216834487354932,0.19755293785427075
0.7252993326836752,0.4520755520503753,0.684260290901125,0.006650826159469325,0.506965281424513,0.6184314101159334,0.2600246980730311,0.9223752763441507
0.2743562724028247,0.6788998899703442,0.7962493059804403,0.8567561077641253,0.5408079190770488,0.5537923120099281,0.02676946256773982,0.3098626457141377
0.7682189113541857,0.36737803211422215,0.25382505679423195,0.5320657446156718,0.17871123263725652,0.8670432065407162,0.6094169511104945,0.18454256258130353
0.2162699404551014,0.45499729141500733,0.7219946655840884,0.6315247172573516,0.66961214200984,0.825534335870889,0.6796315760296459,0.9161085837572788
0.684820321931207,0.3015059525836493,0.779145117967394,0.4029363271889783,0.408778397521427,0.3728717644211762,0.17281948454715912,0.45943730546747985
